시도,시군구,연령,성별,전체대상자수,전체수검자수,위암대상자수,위암수검자수,대장암대상자수,대장암수검자수,간암대상자수,간암수검자수,유방암대상자수,유방암수검자수,자궁경부암대상자수,자궁경부암수검자수,폐암대상자수,폐암수검자수
서울특별시,서대문구,30-34세,여자,6011,3805,,,,,,,,,6011,3805,,
서울특별시,서대문구,35-39세,여자,4115,2659,,,,,,,,,4115,2659,,
서울특별시,서대문구,40-44세,남자,5999,3674,5878,3576,,,272,190,,,,,,
서울특별시,서대문구,40-44세,여자,6620,4922,6152,3780,,,192,148,6135,3856,6188,3918,,
서울특별시,서대문구,45-49세,남자,4390,2807,4173,2647,,,366,266,,,,,,
서울특별시,서대문구,45-49세,여자,5066,3806,4552,2931,,,257,193,4513,2958,4530,2956,,
서울특별시,서대문구,50-54세,남자,10319,4920,6495,3693,9992,3440,399,279,,,,,128,47
서울특별시,서대문구,50-54세,여자,11207,6464,7118,4418,10544,4222,356,268,7106,4570,7139,4547,3,1
서울특별시,서대문구,55-59세,남자,8870,3713,3921,2330,8608,2870,267,168,,,,,278,140
서울특별시,서대문구,55-59세,여자,9533,5052,4485,3003,9093,3677,238,187,4459,3017,4467,3015,6,2
서울특별시,서대문구,60-64세,남자,8587,4587,5354,3316,8134,3531,343,244,,,,,398,206
서울특별시,서대문구,60-64세,여자,9839,6102,6125,4148,9196,4499,273,195,6122,4289,6124,4128,7,4
서울특별시,서대문구,65-69세,남자,6354,3417,2892,2042,6086,2787,250,179,,,,,193,120
서울특별시,서대문구,65-69세,여자,7618,4371,3570,2593,7284,3471,227,161,3540,2559,3454,2361,5,2
서울특별시,서대문구,70-74세,남자,4461,2677,2856,1925,4206,2201,149,103,,,,,131,81
서울특별시,서대문구,70-74세,여자,5915,3519,3751,2504,5632,2760,184,124,3728,2421,3666,2176,4,2
서울특별시,서대문구,75-79세,남자,3678,1758,1511,971,3571,1539,91,63,,,,,,
서울특별시,서대문구,75-79세,여자,4844,2077,2100,1246,4680,1643,124,74,2038,1137,2029,1022,,
서울특별시,서대문구,80-84세,남자,2515,1045,1580,703,2427,886,52,27,,,,,,
서울특별시,서대문구,80-84세,여자,3612,1245,2311,824,3477,949,75,29,2275,737,2257,619,,
서울특별시,서대문구,85세 이상,남자,1325,319,605,155,1300,275,17,5,,,,,,
서울특별시,서대문구,85세 이상,여자,2495,343,1154,136,2465,262,33,9,1144,114,1138,93,,
서울특별시,마포구,20-24세,여자,4946,1734,,,,,,,,,4946,1734,,
서울특별시,마포구,25-29세,여자,6069,3526,,,,,,,,,6069,3526,,
서울특별시,마포구,30-34세,여자,9325,5955,,,,,,,,,9325,5955,,
서울특별시,마포구,35-39세,여자,6217,3990,,,,,,,,,6217,3990,,
서울특별시,마포구,40-44세,남자,7998,4824,7819,4695,,,409,275,,,,,,
서울특별시,마포구,40-44세,여자,9271,6798,8645,5230,,,286,223,8614,5238,8671,5405,,
서울특별시,마포구,45-49세,남자,5903,3672,5640,3474,,,448,310,,,,,,
서울특별시,마포구,45-49세,여자,6650,4948,6018,3847,,,372,279,5929,3797,5908,3729,,
서울특별시,마포구,50-54세,남자,12244,5630,7730,4402,11776,3614,481,328,,,,,123,33
서울특별시,마포구,50-54세,여자,12884,7285,8266,5065,12092,4305,313,224,8220,5166,8280,5217,1,0
서울특별시,마포구,55-59세,남자,9814,3981,4408,2541,9455,2926,338,224,,,,,261,100
서울특별시,마포구,55-59세,여자,10268,5189,4953,3246,9736,3514,255,191,4921,3266,4907,3190,7,2
서울특별시,마포구,60-64세,남자,8905,4537,5626,3380,8365,3306,348,242,,,,,351,152
서울특별시,마포구,60-64세,여자,10314,6075,6618,4324,9552,4180,317,228,6579,4391,6549,4182,5,2
서울특별시,마포구,65-69세,남자,6441,3278,2922,1952,6142,2596,256,183,,,,,196,92
서울특별시,마포구,65-69세,여자,7812,4201,3701,2621,7403,3132,235,178,3660,2569,3598,2368,6,3
서울특별시,마포구,70-74세,남자,4413,2487,2748,1764,4144,1938,129,93,,,,,115,48
서울특별시,마포구,70-74세,여자,6034,3459,3868,2573,5649,2537,208,153,3836,2503,3729,2166,1,0
서울특별시,마포구,75-79세,남자,3498,1521,1508,929,3342,1231,117,75,,,,,,
서울특별시,마포구,75-79세,여자,4847,1956,2137,1226,4635,1457,110,64,2099,1146,2027,918,,
서울특별시,마포구,80-84세,남자,2468,957,1560,688,2359,772,35,22,,,,,,
서울특별시,마포구,80-84세,여자,3494,1104,2260,803,3344,791,62,29,2225,723,2193,542,,
서울특별시,마포구,85세 이상,남자,1319,239,632,139,1290,196,20,9,,,,,,
서울특별시,마포구,85세 이상,여자,2526,257,1177,132,2492,183,27,4,1163,98,1146,73,,
서울특별시,양천구,20-24세,여자,5622,1865,,,,,,,,,5622,1865,,
서울특별시,양천구,25-29세,여자,4842,2900,,,,,,,,,4842,2900,,
서울특별시,양천구,30-34세,여자,7022,4580,,,,,,,,,7022,4580,,
서울특별시,양천구,35-39세,여자,5600,3703,,,,,,,,,5600,3703,,
서울특별시,양천구,40-44세,남자,9104,5653,8913,5513,,,410,282,,,,,,
서울특별시,양천구,40-44세,여자,11132,8531,10170,6361,,,385,282,10235,6676,10323,6858,,
서울특별시,양천구,45-49세,남자,7470,4763,7110,4510,,,640,420,,,,,,
서울특별시,양천구,45-49세,여자,9359,7159,8318,5333,,,551,419,8284,5493,8337,5584,,
서울특별시,양천구,50-54세,남자,17445,8405,10976,6498,16809,5350,729,518,,,,,209,68
서울특별시,양천구,50-54세,여자,18003,10456,11363,7070,16809,6025,497,368,11422,7503,11515,7641,5,0
서울특별시,양천구,55-59세,남자,14135,5835,6120,3612,13718,4275,485,318,,,,,395,170
서울특별시,양천구,55-59세,여자,14507,7550,6738,4516,13750,5153,351,259,6741,4748,6723,4674,4,0
서울특별시,양천구,60-64세,남자,12971,6743,8123,5006,12296,4991,475,313,,,,,592,252
서울특별시,양천구,60-64세,여자,14885,9080,9448,6291,13936,6348,346,255,9569,6749,9444,6353,13,3
서울특별시,양천구,65-69세,남자,10114,5171,4604,3135,9687,4103,314,215,,,,,287,123
서울특별시,양천구,65-69세,여자,11361,6313,5461,3886,10827,4710,309,217,5442,4016,5308,3639,1,1
서울특별시,양천구,70-74세,남자,6931,4037,4310,2863,6549,3235,186,124,,,,,198,90
서울특별시,양천구,70-74세,여자,7423,4433,4697,3159,7008,3323,182,134,4706,3258,4563,2769,3,1
서울특별시,양천구,75-79세,남자,4200,1940,1735,1109,4075,1645,99,48,,,,,,
서울특별시,양천구,75-79세,여자,4954,2078,2105,1207,4797,1642,100,55,2083,1207,1998,964,,
서울특별시,양천구,80-84세,남자,2369,1005,1516,686,2289,859,42,20,,,,,,
서울특별시,양천구,80-84세,여자,3314,1082,2131,708,3201,821,49,28,2111,672,2065,495,,
서울특별시,양천구,85세 이상,남자,1143,201,520,81,1121,181,12,4,,,,,,
서울특별시,양천구,85세 이상,여자,2675,275,1253,119,2630,209,28,6,1258,112,1246,74,,
서울특별시,강서구,20-24세,여자,6469,2619,,,,,,,,,6469,2619,,
서울특별시,강서구,25-29세,여자,8953,5607,,,,,,,,,8953,5607,,
서울특별시,강서구,30-34세,여자,13735,9278,,,,,,,,,13735,9278,,
서울특별시,강서구,35-39세,여자,8989,6203,,,,,,,,,8989,6203,,
서울특별시,강서구,40-44세,남자,12936,8266,12625,8002,,,652,497,,,,,,
서울특별시,강서구,40-44세,여자,13623,10545,12488,7979,,,413,318,12609,8512,12685,8553,,
서울특별시,강서구,45-49세,남자,8600,5680,8192,5352,,,725,548,,,,,,
서울특별시,강서구,45-49세,여자,9470,7452,8459,5671,,,519,401,8465,5916,8517,5950,,
서울특별시,강서구,50-54세,남자,17501,8613,10964,6653,16811,5731,711,516,,,,,242,63
서울특별시,강서구,50-54세,여자,18732,11201,11921,7805,17470,6854,591,451,11988,8292,12082,8441,1,0
서울특별시,강서구,55-59세,남자,15118,6480,6652,4058,14603,4869,558,396,,,,,455,164
서울특별시,강서구,55-59세,여자,17186,9357,8088,5698,16299,6602,422,330,8083,5971,8105,6000,9,6
서울특별시,강서구,60-64세,남자,16187,8826,10236,6699,15218,6633,634,468,,,,,745,298
서울특별시,강서구,60-64세,여자,19847,12689,12708,9031,18463,9157,532,435,12813,9637,12747,9451,15,6
서울특별시,강서구,65-69세,남자,12532,6523,5732,4084,11981,5304,412,277,,,,,396,177
서울특별시,강서구,65-69세,여자,15191,8471,7191,5323,14478,6536,450,358,7189,5524,7118,5289,10,3
서울특별시,강서구,70-74세,남자,8844,5159,5550,3764,8364,4151,263,191,,,,,256,85
서울특별시,강서구,70-74세,여자,10114,6184,6468,4509,9584,4702,237,180,6484,4617,6378,4243,7,1
서울특별시,강서구,75-79세,남자,5591,2555,2319,1511,5418,2187,119,75,,,,,,
서울특별시,강서구,75-79세,여자,6287,2545,2759,1629,6077,1986,153,93,2733,1619,2683,1400,,
서울특별시,강서구,80-84세,남자,3048,1307,1873,912,2897,1078,51,28,,,,,,
서울특별시,강서구,80-84세,여자,4286,1474,2697,1021,4148,1111,87,44,2665,963,2622,753,,
서울특별시,강서구,85세 이상,남자,1531,265,725,114,1500,231,23,3,,,,,,
서울특별시,강서구,85세 이상,여자,3470,415,1594,141,3425,320,33,5,1605,170,1587,119,,
서울특별시,구로구,20-24세,여자,4302,1609,,,,,,,,,4302,1609,,
서울특별시,구로구,25-29세,여자,5124,3142,,,,,,,,,5124,3142,,
서울특별시,구로구,30-34세,여자,8510,5728,,,,,,,,,8510,5728,,
서울특별시,구로구,35-39세,여자,5990,4100,,,,,,,,,5990,4100,,
서울특별시,구로구,40-44세,남자,9144,5836,8924,5663,,,441,322,,,,,,
서울특별시,구로구,40-44세,여자,9519,7288,8684,5511,,,320,249,8650,5534,8805,5826,,
서울특별시,구로구,45-49세,남자,6577,4290,6252,4036,,,561,411,,,,,,
서울특별시,구로구,45-49세,여자,6833,5328,6034,4064,,,420,303,5988,4018,6070,4167,,
서울특별시,구로구,50-54세,남자,13740,6630,8745,5122,13117,4436,583,398,,,,,190,58
서울특별시,구로구,50-54세,여자,14809,9142,9410,6316,13712,5654,460,347,9310,6273,9400,6514,3,1
서울특별시,구로구,55-59세,남자,12806,5818,5869,3647,12263,4314,485,341,,,,,395,163
서울특별시,구로구,55-59세,여자,14013,7904,6646,4777,13191,5620,353,280,6550,4712,6503,4673,1,0
서울특별시,구로구,60-64세,남자,13331,7343,8433,5453,12471,5446,465,311,,,,,575,286
서울특별시,구로구,60-64세,여자,15749,10247,9984,7083,14601,7353,484,379,9888,7044,9791,6798,8,3
서울특별시,구로구,65-69세,남자,10521,5807,4857,3425,10037,4723,387,273,,,,,315,154
서울특별시,구로구,65-69세,여자,12527,7511,6005,4461,11888,5843,416,328,5963,4405,5813,4051,5,2
서울특별시,구로구,70-74세,남자,7772,4861,4843,3369,7334,4004,227,174,,,,,208,94
서울특별시,구로구,70-74세,여자,8695,5385,5603,3880,8214,4158,264,186,5500,3671,5410,3263,5,1
서울특별시,구로구,75-79세,남자,5126,2646,2080,1388,4963,2294,132,82,,,,,,
서울특별시,구로구,75-79세,여자,5819,2603,2533,1539,5618,2117,151,91,2451,1336,2356,1145,,
서울특별시,구로구,80-84세,남자,2928,1276,1850,890,2804,1077,49,27,,,,,,
서울특별시,구로구,80-84세,여자,3725,1283,2292,843,3607,1008,75,32,2234,693,2206,571,,
서울특별시,구로구,85세 이상,남자,1302,335,609,166,1283,299,14,8,,,,,,
서울특별시,구로구,85세 이상,여자,2513,316,1139,146,2488,253,22,1,1122,111,1103,80,,
서울특별시,금천구,20-24세,여자,2613,1063,,,,,,,,,2613,1063,,
서울특별시,금천구,25-29세,여자,3577,2170,,,,,,,,,3577,2170,,
서울특별시,금천구,30-34세,여자,4857,3168,,,,,,,,,4857,3168,,
서울특별시,금천구,35-39세,여자,2987,1953,,,,,,,,,2987,1953,,
서울특별시,금천구,40-44세,남자,4670,2729,4566,2659,,,236,162,,,,,,
서울특별시,금천구,40-44세,여자,4421,3304,4030,2499,,,152,111,4034,2586,4049,2515,,
서울특별시,금천구,45-49세,남자,3332,2042,3172,1920,,,298,207,,,,,,
서울특별시,금천구,45-49세,여자,3548,2717,3194,2111,,,178,126,3203,2177,3142,2055,,
서울특별시,금천구,50-54세,남자,8007,3553,4917,2651,7566,2344,334,221,,,,,109,42
서울특별시,금천구,50-54세,여자,8764,5233,5454,3591,8118,3251,288,231,5457,3684,5416,3526,4,0
서울특별시,금천구,55-59세,남자,8204,3444,3640,2160,7797,2469,244,159,,,,,324,142
서울특별시,금천구,55-59세,여자,8783,4904,4075,2826,8147,3411,252,206,4085,2881,3978,2688,8,3
서울특별시,금천구,60-64세,남자,8134,4181,4998,2988,7511,2967,270,204,,,,,402,198
서울특별시,금천구,60-64세,여자,9215,5770,5840,3992,8433,3926,272,223,5829,4030,5636,3535,10,4
서울특별시,금천구,65-69세,남자,5935,3048,2646,1766,5594,2390,178,135,,,,,196,92
서울특별시,금천구,65-69세,여자,6696,3934,3113,2307,6300,3015,206,162,3092,2293,2963,1958,7,4
서울특별시,금천구,70-74세,남자,4094,2409,2543,1688,3774,1846,138,96,,,,,131,59
서울특별시,금천구,70-74세,여자,4623,2814,2945,2045,4295,2081,120,89,2916,1981,2787,1546,5,2
서울특별시,금천구,75-79세,남자,2703,1347,1174,762,2597,1166,69,42,,,,,,
서울특별시,금천구,75-79세,여자,3148,1423,1405,861,3018,1122,76,43,1378,804,1288,575,,
서울특별시,금천구,80-84세,남자,1567,703,1015,492,1487,578,28,18,,,,,,
서울특별시,금천구,80-84세,여자,2035,751,1297,521,1955,589,28,11,1277,451,1226,261,,
서울특별시,금천구,85세 이상,남자,668,158,307,75,658,137,10,5,,,,,,
서울특별시,금천구,85세 이상,여자,1304,164,622,89,1282,122,17,5,605,69,590,45,,
서울특별시,영등포구,20-24세,여자,4100,1547,,,,,,,,,4100,1547,,
서울특별시,영등포구,25-29세,여자,6170,3786,,,,,,,,,6170,3786,,
서울특별시,영등포구,30-34세,여자,10435,7048,,,,,,,,,10435,7048,,
서울특별시,영등포구,35-39세,여자,6330,4356,,,,,,,,,6330,4356,,
서울특별시,영등포구,40-44세,남자,8577,5409,8389,5255,,,429,308,,,,,,
서울특별시,영등포구,40-44세,여자,8816,6737,8107,5137,,,294,239,8140,5263,8223,5434,,
서울특별시,영등포구,45-49세,남자,5587,3626,5284,3406,,,495,344,,,,,,
서울특별시,영등포구,45-49세,여자,6064,4700,5434,3593,,,361,276,5416,3700,5416,3654,,
서울특별시,영등포구,50-54세,남자,12634,6148,7853,4642,12087,4037,507,359,,,,,151,53
서울특별시,영등포구,50-54세,여자,13514,8187,8635,5640,12519,4963,428,321,8625,5794,8694,5889,3,2
서울특별시,영등포구,55-59세,남자,11969,5410,5401,3335,11458,3962,468,314,,,,,314,144
서울특별시,영등포구,55-59세,여자,12527,7056,5798,4040,11825,5041,368,294,5788,4175,5802,4168,5,2
서울특별시,영등포구,60-64세,남자,11490,6309,7142,4507,10757,4585,483,361,,,,,479,259
서울특별시,영등포구,60-64세,여자,13448,8620,8474,5809,12453,6053,433,358,8525,6117,8496,5898,9,6
서울특별시,영등포구,65-69세,남자,8760,4783,4098,2821,8353,3811,325,236,,,,,237,135
서울특별시,영등포구,65-69세,여자,10062,5743,4728,3316,9536,4354,354,287,4727,3409,4622,3164,,
서울특별시,영등포구,70-74세,남자,5938,3467,3730,2385,5596,2756,205,150,,,,,164,87
서울특별시,영등포구,70-74세,여자,7166,4220,4481,2889,6731,3183,209,151,4469,2916,4362,2569,4,2
서울특별시,영등포구,75-79세,남자,4167,1906,1763,1014,4026,1625,124,76,,,,,,
서울특별시,영등포구,75-79세,여자,5084,2050,2185,1154,4919,1606,121,73,2153,1130,2101,942,,
서울특별시,영등포구,80-84세,남자,2675,1074,1693,712,2549,888,58,31,,,,,,
서울특별시,영등포구,80-84세,여자,3588,1159,2299,709,3464,884,85,49,2279,678,2249,550,,
서울특별시,영등포구,85세 이상,남자,1438,302,658,145,1408,271,25,13,,,,,,
서울특별시,영등포구,85세 이상,여자,2623,282,1204,132,2578,206,31,8,1197,116,1189,87,,
서울특별시,동작구,20-24세,여자,5110,1785,,,,,,,,,5110,1785,,
서울특별시,동작구,25-29세,여자,6199,3674,,,,,,,,,6199,3674,,
서울특별시,동작구,30-34세,여자,8690,5574,,,,,,,,,8690,5574,,
서울특별시,동작구,35-39세,여자,5498,3515,,,,,,,,,5498,3515,,
서울특별시,동작구,40-44세,남자,7810,4792,7647,4663,,,377,258,,,,,,
서울특별시,동작구,40-44세,여자,8542,6422,7843,4883,,,276,221,7878,5098,7919,5048,,
서울특별시,동작구,45-49세,남자,5505,3447,5222,3245,,,469,313,,,,,,
서울특별시,동작구,45-49세,여자,6187,4742,5538,3646,,,322,252,5532,3710,5577,3694,,
서울특별시,동작구,50-54세,남자,12098,5861,7607,4418,11677,4009,530,365,,,,,143,53
서울특별시,동작구,50-54세,여자,13416,7818,8498,5296,12531,4784,404,313,8498,5518,8592,5558,3,3
서울특별시,동작구,55-59세,남자,10755,4682,4676,2763,10403,3607,442,301,,,,,324,149
서울특별시,동작구,55-59세,여자,11799,6338,5434,3568,11224,4516,317,229,5437,3742,5441,3726,2,1
서울특별시,동작구,60-64세,남자,10720,5674,6766,4088,10102,4297,419,272,,,,,479,245
서울특별시,동작구,60-64세,여자,13047,7930,8170,5255,12191,5724,412,311,8205,5495,8193,5388,10,3
서울특별시,동작구,65-69세,남자,8374,4428,3802,2566,8044,3638,380,259,,,,,242,140
서울특별시,동작구,65-69세,여자,10252,5790,4793,3293,9793,4510,328,239,4784,3373,4729,3157,1,1
서울특별시,동작구,70-74세,남자,6162,3557,3795,2387,5839,2905,212,157,,,,,154,78
서울특별시,동작구,70-74세,여자,7884,4747,5024,3156,7459,3652,218,167,4980,3146,4929,2901,4,1
서울특별시,동작구,75-79세,남자,4584,2301,1912,1163,4462,2044,116,66,,,,,,
서울특별시,동작구,75-79세,여자,5575,2465,2370,1311,5412,2012,140,86,2323,1244,2270,1082,,
서울특별시,동작구,80-84세,남자,2932,1283,1797,799,2834,1088,61,37,,,,,,
서울특별시,동작구,80-84세,여자,3688,1203,2268,687,3568,929,58,25,2270,669,2236,565,,
서울특별시,동작구,85세 이상,남자,1471,327,657,122,1451,303,27,11,,,,,,
서울특별시,동작구,85세 이상,여자,2721,308,1190,112,2688,243,33,9,1195,98,1190,83,,
서울특별시,관악구,20-24세,여자,6933,2934,,,,,,,,,6933,2934,,
서울특별시,관악구,25-29세,여자,10920,6864,,,,,,,,,10920,6864,,
서울특별시,관악구,30-34세,여자,12642,8270,,,,,,,,,12642,8270,,
서울특별시,관악구,35-39세,여자,6426,4152,,,,,,,,,6426,4152,,
서울특별시,관악구,40-44세,남자,9777,5847,9553,5670,,,474,327,,,,,,
서울특별시,관악구,40-44세,여자,9183,6769,8490,5191,,,291,219,8547,5460,8523,5336,,
서울특별시,관악구,45-49세,남자,6736,4135,6433,3915,,,529,375,,,,,,
서울특별시,관악구,45-49세,여자,6634,5078,6005,3994,,,341,256,6015,4118,5915,3931,,
서울특별시,관악구,50-54세,남자,14280,6684,8945,5001,13749,4755,568,389,,,,,151,64
서울특별시,관악구,50-54세,여자,14689,8892,9282,5930,13754,5860,472,364,9314,6208,9358,6230,4,2
서울특별시,관악구,55-59세,남자,12819,5661,5629,3347,12421,4502,427,286,,,,,352,160
서울특별시,관악구,55-59세,여자,13494,7740,6278,4308,12837,5885,357,287,6321,4527,6277,4396,12,6
서울특별시,관악구,60-64세,남자,12470,6769,7643,4718,11822,5306,519,372,,,,,610,324
서울특별시,관악구,60-64세,여자,15178,9969,9439,6579,14228,7605,442,358,9480,6896,9381,6507,5,1
서울특별시,관악구,65-69세,남자,10114,5646,4449,3044,9698,4754,407,281,,,,,307,186
서울특별시,관악구,65-69세,여자,12508,7600,5758,4181,11947,6152,400,319,5787,4350,5597,3922,7,4
